<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUB;60;20171019;230000;57.3736000;57.3925000;57.2880000;57.3475000;5520
USDRUB;60;20171020;000000;57.3359000;57.3500000;57.2350000;57.2540000;8495
USDRUB;60;20171020;010000;57.2729000;57.2855000;57.2258000;57.2560000;679
USDRUB;60;20171020;020000;57.2791000;57.2808000;57.2275000;57.2515000;902
USDRUB;60;20171020;030000;57.2739000;57.2808000;57.2475000;57.2490000;828
USDRUB;60;20171020;040000;57.2646000;57.2748000;57.2430000;57.2485000;881
USDRUB;60;20171020;050000;57.2611000;57.3881000;57.2480000;57.3080000;570
USDRUB;60;20171020;060000;57.3013000;57.3970000;57.2890000;57.3610000;339
USDRUB;60;20171020;070000;57.3718000;57.4725000;57.3300000;57.3395000;654
USDRUB;60;20171020;080000;57.3638000;57.3973000;57.3387000;57.3387000;502
USDRUB;60;20171020;090000;57.3830000;57.4763000;57.3368000;57.4230000;637
USDRUB;60;20171020;100000;57.4230000;57.4600000;57.3405000;57.4130000;2083
USDRUB;60;20171020;110000;57.4150000;57.5420000;57.3236000;57.5127000;18301
USDRUB;60;20171020;120000;57.5154000;57.6376000;57.4513000;57.5612000;17922
USDRUB;60;20171020;130000;57.5482000;57.6265000;57.4835000;57.5557000;14158
USDRUB;60;20171020;140000;57.5599000;57.5869000;57.4778000;57.5656000;10582
USDRUB;60;20171020;150000;57.5656000;57.5832000;57.3375000;57.4138000;16731
USDRUB;60;20171020;160000;57.4173000;57.5513000;57.3457000;57.5489000;17485
USDRUB;60;20171020;170000;57.5458000;57.5998000;57.4711000;57.5688000;18565
USDRUB;60;20171020;180000;57.5670000;57.6166000;57.3813000;57.5244000;18847
USDRUB;60;20171020;190000;57.5238000;57.5649000;57.3778000;57.5557000;13878
USDRUB;60;20171020;200000;57.5580000;57.5845000;57.4288000;57.5040000;11140
USDRUB;60;20171020;210000;57.5038000;57.5242000;57.4438000;57.5069000;7063
USDRUB;60;20171020;220000;57.5069000;57.5587000;57.4313000;57.4840000;8314
USDRUB;60;20171020;230000;57.4850000;57.4897000;57.4140000;57.4799000;6159
USDRUB;60;20171021;000000;57.4863000;57.4955000;57.4460000;57.4535000;5255
USDRUB;60;20171021;010000;57.4808000;57.4937000;57.3886000;57.4794000;19
USDRUB;60;20171021;020000;57.4794000;57.4794000;57.4786000;57.4786000;10
USDRUB;60;20171022;200000;57.4980000;57.4980000;57.4980000;57.4980000;12
USDRUB;60;20171022;210000;57.4980000;57.4980000;57.4980000;57.4980000;12
USDRUB;60;20171022;220000;57.4980000;57.6070000;57.4220000;57.4722000;27
USDRUB;60;20171022;230000;57.6070000;57.6070000;57.4649000;57.4713000;25
USDRUB;60;20171023;000000;57.4800000;57.4888000;57.4651000;57.4885000;26
USDRUB;60;20171023;010000;57.4796000;57.6084000;57.4617000;57.5475000;38
USDRUB;60;20171023;020000;57.5371000;57.5827000;57.5067000;57.5567000;72
USDRUB;60;20171023;030000;57.5100000;57.5670000;57.3890000;57.5529000;47
USDRUB;60;20171023;040000;57.5450000;57.6033000;57.4965000;57.5708000;675
USDRUB;60;20171023;050000;57.5860000;57.5897000;57.5336000;57.5632000;301
USDRUB;60;20171023;060000;57.5669000;57.5739000;57.4909000;57.5660000;382
USDRUB;60;20171023;070000;57.5651000;57.5680000;57.4100000;57.4745000;198
USDRUB;60;20171023;080000;57.5015000;57.5348000;57.4250000;57.4385000;168
USDRUB;60;20171023;090000;57.4982000;57.5391000;57.4000000;57.4453000;684
USDRUB;60;20171023;100000;57.4463000;57.5218000;57.4050000;57.4385000;2525
USDRUB;60;20171023;110000;57.4685000;57.5549000;57.3636000;57.4008000;17913
USDRUB;60;20171023;120000;57.4143000;57.4830000;57.3559000;57.4803000;15132
USDRUB;60;20171023;130000;57.4787000;57.4994000;57.3267000;57.4463000;15311
USDRUB;60;20171023;140000;57.4935000;57.5048000;57.4153000;57.4648000;10809
USDRUB;60;20171023;150000;57.4650000;57.4855000;57.3726000;57.4482000;13518
USDRUB;60;20171023;160000;57.4471000;57.4881000;57.3790000;57.4805000;15219
USDRUB;60;20171023;170000;57.4836000;57.4846000;57.3679000;57.4244000;15122
USDRUB;60;20171023;180000;57.4253000;57.4465000;57.3561000;57.4228000;14838
USDRUB;60;20171023;190000;57.4219000;57.5643000;57.3734000;57.4347000;15164
USDRUB;60;20171023;200000;57.4769000;57.5270000;57.4296000;57.5206000;8724
USDRUB;60;20171023;210000;57.5206000;57.5478000;57.4500000;57.5013000;6027
USDRUB;60;20171023;220000;57.4988000;57.5286000;57.4496000;57.5150000;7144
USDRUB;60;20171023;230000;57.5150000;57.5566000;57.4601000;57.5280000;6414
USDRUB;60;20171024;000000;57.5287000;57.5490000;57.4766000;57.4910000;4609
USDRUB;60;20171024;010000;57.5222000;57.5474000;57.4857000;57.5057000;77
USDRUB;60;20171024;020000;57.5341000;57.5650000;57.5050000;57.5093000;36
USDRUB;60;20171024;030000;57.5305000;57.5630000;57.5083000;57.5170000;98
USDRUB;60;20171024;040000;57.5390000;57.5464000;57.4740000;57.5020000;236
USDRUB;60;20171024;050000;57.5160000;57.5495000;57.4740000;57.4941000;135
USDRUB;60;20171024;060000;57.5010000;57.5558000;57.4946000;57.5124000;292
USDRUB;60;20171024;070000;57.5320000;57.5554000;57.4590000;57.5316000;269
USDRUB;60;20171024;080000;57.5173000;57.5480000;57.4354000;57.4653000;318
USDRUB;60;20171024;090000;57.4945000;57.5427000;57.4593000;57.4791000;828
USDRUB;60;20171024;100000;57.5063000;57.5390000;57.4255000;57.5200000;1849
USDRUB;60;20171024;110000;57.5265000;57.6673000;57.4565000;57.6127000;18401
USDRUB;60;20171024;120000;57.6123000;57.6463000;57.4183000;57.5285000;15292
USDRUB;60;20171024;130000;57.5296000;57.5740000;57.4302000;57.4787000;14555
USDRUB;60;20171024;140000;57.4767000;57.5083000;57.3597000;57.4196000;12180
USDRUB;60;20171024;150000;57.4199000;57.5057000;57.3278000;57.4769000;14159
USDRUB;60;20171024;160000;57.4769000;57.5001000;57.3719000;57.4641000;13921
USDRUB;60;20171024;170000;57.4545000;57.5524000;57.3986000;57.5323000;17513
USDRUB;60;20171024;180000;57.5330000;57.7118000;57.4689000;57.6170000;22430
USDRUB;60;20171024;190000;57.6062000;57.6852000;57.5346000;57.6373000;18617
USDRUB;60;20171024;200000;57.6352000;57.6677000;57.5681000;57.6440000;8699
USDRUB;60;20171024;210000;57.6427000;57.6496000;57.5670000;57.6287000;5816
USDRUB;60;20171024;220000;57.6281000;57.6401000;57.5363000;57.5729000;6480
USDRUB;60;20171024;230000;57.5818000;57.6490000;57.5161000;57.6367000;9791
USDRUB;60;20171025;000000;57.6383000;57.6665000;57.6088000;57.6258000;6096
USDRUB;60;20171025;010000;57.6418000;57.6660000;57.6246000;57.6332000;681
USDRUB;60;20171025;020000;57.6490000;57.6558000;57.6235000;57.6319000;850
USDRUB;60;20171025;030000;57.6352000;57.6556000;57.6066000;57.6234000;788
USDRUB;60;20171025;040000;57.6234000;57.6494000;57.6131000;57.6131000;891
USDRUB;60;20171025;050000;57.6320000;57.6490000;57.6110000;57.6277000;810
USDRUB;60;20171025;060000;57.6490000;57.6491000;57.6110000;57.6117000;882
USDRUB;60;20171025;070000;57.6183000;57.6454000;57.4960000;57.5486000;912
USDRUB;60;20171025;080000;57.5687000;57.6040000;57.5050000;57.5291000;135
USDRUB;60;20171025;090000;57.5096000;57.5680000;57.4930000;57.5580000;309
USDRUB;60;20171025;100000;57.5643000;57.6730000;57.5117000;57.6300000;2093
USDRUB;60;20171025;110000;57.6382000;57.6820000;57.5256000;57.5947000;21366
USDRUB;60;20171025;120000;57.5973000;57.6151000;57.4910000;57.5902000;18315
USDRUB;60;20171025;130000;57.6044000;57.6149000;57.4757000;57.5638000;15318
USDRUB;60;20171025;140000;57.5672000;57.5810000;57.4721000;57.5258000;11785
USDRUB;60;20171025;150000;57.4929000;57.5749000;57.4808000;57.5562000;12731
USDRUB;60;20171025;160000;57.5562000;57.7086000;57.5008000;57.6530000;20798
USDRUB;60;20171025;170000;57.6530000;57.6720000;57.4987000;57.5570000;23750
USDRUB;60;20171025;180000;57.5649000;57.6647000;57.4848000;57.6550000;23583
USDRUB;60;20171025;190000;57.6560000;57.7990000;57.5987000;57.7762000;20192
USDRUB;60;20171025;200000;57.7713000;57.8090000;57.6824000;57.7127000;12248
USDRUB;60;20171025;210000;57.7273000;57.8162000;57.6788000;57.8047000;9958
USDRUB;60;20171025;220000;57.8034000;57.8060000;57.7419000;57.7817000;7778
USDRUB;60;20171025;230000;57.7827000;57.7827000;57.7037000;57.7537000;6020
USDRUB;60;20171026;000000;57.7490000;57.7567000;57.7155000;57.7335000;5619
USDRUB;60;20171026;010000;57.7335000;57.7625000;57.7287000;57.7322000;764
USDRUB;60;20171026;020000;57.7376000;57.7622000;57.7297000;57.7297000;1165
USDRUB;60;20171026;030000;57.7412000;57.7623000;57.7203000;57.7324000;1246
USDRUB;60;20171026;040000;57.7418000;57.7641000;57.7303000;57.7303000;794
USDRUB;60;20171026;050000;57.7629000;57.7629000;57.6434000;57.6939000;317
USDRUB;60;20171026;060000;57.6912000;57.6998000;57.6446000;57.6680000;265
USDRUB;60;20171026;070000;57.6890000;57.7256000;57.6419000;57.7077000;200
USDRUB;60;20171026;080000;57.7281000;57.7430000;57.6380000;57.7370000;398
USDRUB;60;20171026;090000;57.7379000;57.7440000;57.5220000;57.6728000;962
USDRUB;60;20171026;100000;57.6853000;57.7350000;57.5932000;57.7100000;3910
USDRUB;60;20171026;110000;57.7037000;57.8488000;57.6386000;57.7760000;19108
USDRUB;60;20171026;120000;57.7767000;57.7869000;57.6109000;57.7271000;13002
USDRUB;60;20171026;130000;57.7267000;57.7344000;57.6088000;57.6697000;12069
USDRUB;60;20171026;140000;57.6697000;57.7067000;57.6063000;57.7059000;8644
USDRUB;60;20171026;150000;57.7014000;57.7371000;57.5996000;57.6502000;15627
USDRUB;60;20171026;160000;57.6009000;57.7091000;57.5178000;57.5499000;24151
USDRUB;60;20171026;170000;57.5626000;57.6434000;57.4261000;57.6170000;25664
USDRUB;60;20171026;180000;57.6180000;57.7144000;57.5492000;57.6923000;18832
USDRUB;60;20171026;190000;57.6942000;57.7610000;57.6037000;57.6907000;17511
USDRUB;60;20171026;200000;57.6820000;57.8499000;57.6218000;57.7959000;12412
USDRUB;60;20171026;210000;57.8389000;57.8936000;57.7624000;57.8618000;12504
USDRUB;60;20171026;220000;57.8659000;57.8800000;57.7897000;57.8680000;8347
USDRUB;60;20171026;230000;57.8680000;57.8690000;57.7850000;57.8607000;6909
USDRUB;60;20171027;000000;57.8617000;57.8668000;57.8000000;57.8420000;5473
USDRUB;60;20171027;010000;57.8445000;57.8869000;57.7795000;57.8464000;757
USDRUB;60;20171027;020000;57.8606000;57.8952000;57.8430000;57.8472000;802
USDRUB;60;20171027;030000;57.8619000;57.8871000;57.8434000;57.8614000;813
USDRUB;60;20171027;040000;57.8840000;57.9266000;57.8565000;57.8961000;881
USDRUB;60;20171027;050000;57.9134000;57.9282000;57.8472000;57.8865000;1047
USDRUB;60;20171027;060000;57.9081000;57.9213000;57.8792000;57.8890000;523
USDRUB;60;20171027;070000;57.9028000;57.9258000;57.7077000;57.8105000;1047
USDRUB;60;20171027;080000;57.8032000;57.8112000;57.7260000;57.7690000;291
USDRUB;60;20171027;090000;57.7920000;57.8026000;57.7341000;57.7740000;312
USDRUB;60;20171027;100000;57.7829000;57.9150000;57.7405000;57.8981000;2318
USDRUB;60;20171027;110000;57.9020000;58.1598000;57.8726000;58.1212000;28146
USDRUB;60;20171027;120000;58.1127000;58.1821000;58.0138000;58.1396000;19020
USDRUB;60;20171027;130000;58.1396000;58.1544000;58.0517000;58.1150000;12817
USDRUB;60;20171027;140000;58.1150000;58.3340000;57.9627000;58.2370000;19291
USDRUB;60;20171027;150000;58.2494000;58.4660000;58.1952000;58.4317000;21570
USDRUB;60;20171027;160000;58.3839000;58.7652000;58.3550000;58.5313000;33562
USDRUB;60;20171027;170000;58.5348000;58.6574000;58.4390000;58.4879000;28087
USDRUB;60;20171027;180000;58.5028000;58.5099000;58.0507000;58.1949000;33270
USDRUB;60;20171027;190000;58.2088000;58.2755000;58.0638000;58.2301000;17557
USDRUB;60;20171027;200000;58.2293000;58.3231000;58.0869000;58.1720000;11516
USDRUB;60;20171027;210000;58.1707000;58.1979000;58.0689000;58.1364000;8442
USDRUB;60;20171027;220000;58.1402000;58.1402000;58.0720000;58.1235000;7248
USDRUB;60;20171027;230000;58.1225000;58.1377000;58.0384000;58.0894000;6765
USDRUB;60;20171028;000000;58.0881000;58.1168000;58.0255000;58.0325000;6260
USDRUB;60;20171028;010000;58.0698000;58.1538000;58.0605000;58.0885000;19
USDRUB;60;20171028;020000;58.0885000;58.0885000;58.0885000;58.0885000;10
USDRUB;60;20171029;210000;58.0720000;58.0720000;58.0720000;58.0720000;10
USDRUB;60;20171029;220000;58.0720000;58.5392000;58.0720000;58.0833000;22
USDRUB;60;20171029;230000;58.0969000;58.5475000;58.0783000;58.5450000;20
USDRUB;60;20171030;000000;58.0969000;58.5353000;58.0805000;58.2150000;25
USDRUB;60;20171030;010000;58.2250000;58.3619000;57.9566000;58.2675000;25
USDRUB;60;20171030;020000;58.0720000;58.2678000;57.9075000;58.2153000;35
USDRUB;60;20171030;030000;58.1669000;58.2420000;57.9806000;58.2298000;30
USDRUB;60;20171030;040000;58.2423000;58.2495000;57.9503000;58.1244000;209
USDRUB;60;20171030;050000;58.0890000;58.1247000;58.0292000;58.0628000;97
USDRUB;60;20171030;060000;58.0679000;58.0749000;58.0351000;58.0652000;142
USDRUB;60;20171030;070000;58.0300000;58.1015000;58.0126000;58.0480000;322
USDRUB;60;20171030;080000;58.0524000;58.0615000;58.0270000;58.0330000;964
USDRUB;60;20171030;090000;58.0480000;58.0680000;58.0057000;58.0530000;1371
USDRUB;60;20171030;100000;58.0566000;58.0690000;57.9830000;58.0090000;2131
USDRUB;60;20171030;110000;58.0174000;58.0886000;57.6723000;57.7899000;25659
USDRUB;60;20171030;120000;57.7900000;57.8215000;57.6759000;57.7745000;17800
USDRUB;60;20171030;130000;57.7596000;57.8162000;57.6546000;57.7990000;15754
USDRUB;60;20171030;140000;57.8037000;57.8081000;57.6918000;57.7432000;12065
USDRUB;60;20171030;150000;57.7539000;57.7580000;57.6054000;57.7376000;14450
USDRUB;60;20171030;160000;57.7367000;57.8000000;57.6606000;57.7314000;17112
USDRUB;60;20171030;170000;57.7807000;57.8453000;57.7139000;57.8200000;21189
USDRUB;60;20171030;180000;57.8190000;57.9399000;57.6996000;57.9370000;20467
USDRUB;60;20171030;190000;57.9332000;57.9606000;57.8073000;57.8900000;16638
USDRUB;60;20171030;200000;57.8678000;57.9320000;57.8103000;57.8805000;14177
USDRUB;60;20171030;210000;57.8920000;57.9441000;57.8435000;57.9422000;6902
USDRUB;60;20171030;220000;57.9413000;57.9650000;57.8749000;57.9244000;8187
USDRUB;60;20171030;230000;57.9299000;57.9369000;57.8602000;57.9350000;5140
USDRUB;60;20171031;000000;57.9210000;57.9978000;57.8774000;57.9730000;5585
USDRUB;60;20171031;010000;57.9825000;58.0950000;57.9148000;57.9148000;444
USDRUB;60;20171031;020000;57.9298000;57.9510000;57.9148000;57.9210000;825
